;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
86193;57608387;c38bd848344a9b2165a8488570ab5c6d;92127264.0;;;;;;;INDEFERIDO
86194;57608387;c38bd848344a9b2165a8488570ab5c6d;92127264.0;;;;;;;INDEFERIDO
86195;57608387;84030b409ba08622f63169625bfe881e;92127264.0;;;;;;;INDEFERIDO
86196;57608387;2d59415617f269980488b8b54972a645;92127264.0;;;;;;;CANCELADO
86197;57608387;a1103de7faacaafa0a0201d4f59547c3;92127264.0;2.0;2.2;f;0.0;1.4;2.0;CANCELADO
86198;57608387;a1103de7faacaafa0a0201d4f59547c3;92127264.0;1.0;0.0;f;0.0;1.4;2.0;CANCELADO
86199;57608387;a1103de7faacaafa0a0201d4f59547c3;92127264.0;3.0;2.0;f;0.0;1.4;2.0;CANCELADO
86200;57608387;9efe8770009b530a5758515de6121008;92127264.0;3.0;0.0;f;0.0;2.4;12.0;CANCELADO
86201;57608387;9efe8770009b530a5758515de6121008;92127264.0;2.0;0.0;f;0.0;2.4;12.0;CANCELADO
86202;57608387;9efe8770009b530a5758515de6121008;92127264.0;1.0;7.3;f;0.0;2.4;12.0;CANCELADO
86203;57608387;e563aef301e0251656eb27dd40b21b8f;92127264.0;3.0;0.0;f;0.0;1.2;16.0;CANCELADO
86204;57608387;e563aef301e0251656eb27dd40b21b8f;92127264.0;2.0;0.0;f;0.0;1.2;16.0;CANCELADO
86205;57608387;e563aef301e0251656eb27dd40b21b8f;92127264.0;1.0;3.7;f;0.0;1.2;16.0;CANCELADO
86206;57608387;11954362748d54c9c128b7f145edf007;92127264.0;3.0;7.2;f;0.0;5.1;0.0;APROVADO POR NOTA
86207;57608387;11954362748d54c9c128b7f145edf007;92127264.0;2.0;4.5;f;0.0;5.1;0.0;APROVADO POR NOTA
86208;57608387;11954362748d54c9c128b7f145edf007;92127264.0;1.0;3.5;f;0.0;5.1;0.0;APROVADO POR NOTA
86209;57608387;ca091f92ef898601c135aebeb42ab6aa;92127264.0;3.0;10.0;f;0.0;10.0;0.0;APROVADO
86210;57608387;ca091f92ef898601c135aebeb42ab6aa;92127264.0;2.0;10.0;f;0.0;10.0;0.0;APROVADO
86211;57608387;ca091f92ef898601c135aebeb42ab6aa;92127264.0;1.0;10.0;f;0.0;10.0;0.0;APROVADO
86212;57608387;966180298d3a133ee1d74b6ec8d1afba;92127264.0;3.0;2.0;f;0.0;4.5;4.0;REPROVADO
86213;57608387;966180298d3a133ee1d74b6ec8d1afba;92127264.0;2.0;5.0;f;0.0;4.5;4.0;REPROVADO
86214;57608387;966180298d3a133ee1d74b6ec8d1afba;92127264.0;1.0;6.5;f;0.0;4.5;4.0;REPROVADO
86215;57608387;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;3.0;8.0;f;0.0;7.4;0.0;APROVADO
86216;57608387;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;2.0;10.0;f;0.0;7.4;0.0;APROVADO
86217;57608387;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;1.0;4.1;f;0.0;7.4;0.0;APROVADO
86218;57608387;7b9a197ce4a38bd1761062474c65814b;92127264.0;3.0;9.0;f;0.0;8.8;2.0;APROVADO
86219;57608387;7b9a197ce4a38bd1761062474c65814b;92127264.0;2.0;10.0;f;0.0;8.8;2.0;APROVADO
86220;57608387;7b9a197ce4a38bd1761062474c65814b;92127264.0;1.0;7.3;f;0.0;8.8;2.0;APROVADO
86221;57608387;aed12aa2185c79f0e09461b66a1170a7;92127264.0;3.0;9.0;f;0.0;8.1;6.0;APROVADO
86222;57608387;aed12aa2185c79f0e09461b66a1170a7;92127264.0;2.0;8.2;f;0.0;8.1;6.0;APROVADO
86223;57608387;aed12aa2185c79f0e09461b66a1170a7;92127264.0;1.0;7.1;f;0.0;8.1;6.0;APROVADO
86224;57608387;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;2.0;0.0;f;0.0;2.7;8.0;REPROVADO
86225;57608387;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;1.0;8.1;f;0.0;2.7;8.0;REPROVADO
86226;57608387;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;3.0;0.0;f;0.0;2.7;8.0;REPROVADO
86227;57608387;69db400a92fe21640f98a93c0641ea24;92127264.0;3.0;9.7;f;0.0;9.0;0.0;APROVADO
86228;57608387;69db400a92fe21640f98a93c0641ea24;92127264.0;2.0;0.0;t;0.0;9.0;0.0;APROVADO
86229;57608387;69db400a92fe21640f98a93c0641ea24;92127264.0;1.0;7.3;f;0.0;9.0;0.0;APROVADO
86230;57608387;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;3.0;8.0;f;0.0;8.3;0.0;APROVADO
86231;57608387;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;2.0;9.8;f;0.0;8.3;0.0;APROVADO
86232;57608387;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;1.0;7.2;f;0.0;8.3;0.0;APROVADO
86233;57608387;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;3.0;0.0;f;0.0;0.0;16.0;REPROVADO POR MÉDIA E POR FALTAS
86234;57608387;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;2.0;0.0;f;0.0;0.0;16.0;REPROVADO POR MÉDIA E POR FALTAS
86235;57608387;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;1.0;0.0;f;0.0;0.0;16.0;REPROVADO POR MÉDIA E POR FALTAS
86236;57608387;71b1ba5b9ee3e9796d226d97a640ac15;92127264.0;3.0;10.0;f;0.0;7.7;6.0;APROVADO
