;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
85593;57608381;2d59415617f269980488b8b54972a645;92127264.0;3.0;;f;0.0;;0.0;CANCELADO
85594;57608381;2d59415617f269980488b8b54972a645;92127264.0;2.0;;f;0.0;;0.0;CANCELADO
85595;57608381;2d59415617f269980488b8b54972a645;92127264.0;1.0;;f;0.0;;0.0;CANCELADO
85596;57608381;c38bd848344a9b2165a8488570ab5c6d;92127264.0;;;;;;;INDEFERIDO
85597;57608381;b4833094b52ae8154deba9a1ed20e5d2;92127264.0;;;;;;;INDEFERIDO
85598;57608381;a1103de7faacaafa0a0201d4f59547c3;92127264.0;3.0;2.0;f;0.0;1.7;4.0;CANCELADO
85599;57608381;a1103de7faacaafa0a0201d4f59547c3;92127264.0;2.0;3.0;f;0.0;1.7;4.0;CANCELADO
85600;57608381;a1103de7faacaafa0a0201d4f59547c3;92127264.0;1.0;0.0;f;0.0;1.7;4.0;CANCELADO
85601;57608381;9efe8770009b530a5758515de6121008;92127264.0;3.0;0.0;f;0.0;1.2;26.0;CANCELADO
85602;57608381;9efe8770009b530a5758515de6121008;92127264.0;2.0;0.0;f;0.0;1.2;26.0;CANCELADO
85603;57608381;9efe8770009b530a5758515de6121008;92127264.0;1.0;3.6;f;0.0;1.2;26.0;CANCELADO
85604;57608381;e563aef301e0251656eb27dd40b21b8f;92127264.0;3.0;0.0;f;0.0;0.9;20.0;CANCELADO
85605;57608381;e563aef301e0251656eb27dd40b21b8f;92127264.0;2.0;0.0;f;0.0;0.9;20.0;CANCELADO
85606;57608381;e563aef301e0251656eb27dd40b21b8f;92127264.0;1.0;2.7;f;0.0;0.9;20.0;CANCELADO
85607;57608381;966180298d3a133ee1d74b6ec8d1afba;92127264.0;3.0;2.0;t;0.0;3.4;8.0;REPROVADO
85608;57608381;966180298d3a133ee1d74b6ec8d1afba;92127264.0;2.0;3.5;f;0.0;3.4;8.0;REPROVADO
85609;57608381;966180298d3a133ee1d74b6ec8d1afba;92127264.0;1.0;4.2;f;0.0;3.4;8.0;REPROVADO
85610;57608381;69db400a92fe21640f98a93c0641ea24;92127264.0;3.0;9.7;f;0.0;8.6;0.0;APROVADO
85611;57608381;69db400a92fe21640f98a93c0641ea24;92127264.0;2.0;0.0;t;0.0;8.6;0.0;APROVADO
85612;57608381;69db400a92fe21640f98a93c0641ea24;92127264.0;1.0;6.0;f;0.0;8.6;0.0;APROVADO
85613;57608381;c38bd848344a9b2165a8488570ab5c6d;92127264.0;3.0;0.0;f;0.0;3.5;14.0;REPROVADO
85614;57608381;c38bd848344a9b2165a8488570ab5c6d;92127264.0;2.0;3.0;f;0.0;3.5;14.0;REPROVADO
85615;57608381;c38bd848344a9b2165a8488570ab5c6d;92127264.0;1.0;7.5;f;0.0;3.5;14.0;REPROVADO
85616;57608381;ca091f92ef898601c135aebeb42ab6aa;92127264.0;1.0;10.0;f;0.0;10.0;6.0;APROVADO
85617;57608381;ca091f92ef898601c135aebeb42ab6aa;92127264.0;3.0;10.0;f;0.0;10.0;6.0;APROVADO
85618;57608381;ca091f92ef898601c135aebeb42ab6aa;92127264.0;2.0;10.0;f;0.0;10.0;6.0;APROVADO
85619;57608381;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;1.0;5.0;f;0.0;6.2;6.0;APROVADO POR NOTA
85620;57608381;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;3.0;8.0;f;0.0;6.2;6.0;APROVADO POR NOTA
85621;57608381;fd88b11a8ad4b4c1b4021d8dba0a24d9;92127264.0;2.0;5.6;f;0.0;6.2;6.0;APROVADO POR NOTA
85622;57608381;7b9a197ce4a38bd1761062474c65814b;92127264.0;3.0;9.0;f;0.0;7.8;12.0;APROVADO
85623;57608381;7b9a197ce4a38bd1761062474c65814b;92127264.0;2.0;10.0;f;0.0;7.8;12.0;APROVADO
85624;57608381;7b9a197ce4a38bd1761062474c65814b;92127264.0;1.0;4.4;f;0.0;7.8;12.0;APROVADO
85625;57608381;aed12aa2185c79f0e09461b66a1170a7;92127264.0;2.0;5.5;f;0.0;6.4;20.0;APROVADO POR NOTA
