;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
232688;57597569;8239ac2af0ba81332ab2e96ab7ac0146;92127264.0;2.0;0.0;t;0.0;5.0;12.0;APROVADO POR NOTA
232689;57597569;8239ac2af0ba81332ab2e96ab7ac0146;92127264.0;1.0;4.0;f;0.0;5.0;12.0;APROVADO POR NOTA
232690;57597569;8239ac2af0ba81332ab2e96ab7ac0146;92127264.0;3.0;7.0;f;0.0;5.0;12.0;APROVADO POR NOTA
232691;57597569;5516f7f1efde37596d8df4a41f8a763a;92127264.0;3.0;0.0;f;0.0;0.0;36.0;CANCELADO
232692;57597569;5516f7f1efde37596d8df4a41f8a763a;92127264.0;2.0;0.0;f;0.0;0.0;36.0;CANCELADO
232693;57597569;5516f7f1efde37596d8df4a41f8a763a;92127264.0;1.0;0.0;f;0.0;0.0;36.0;CANCELADO
232694;57597569;5eb88ee80e43d756f1b6c46c3452de52;92127264.0;;;;;;;DESISTENCIA
232695;57597569;e639c98e60d144e5e09c905411601dc4;92127264.0;3.0;0.0;f;0.0;0.0;50.0;CANCELADO
232696;57597569;e639c98e60d144e5e09c905411601dc4;92127264.0;2.0;0.0;f;0.0;0.0;50.0;CANCELADO
232697;57597569;e639c98e60d144e5e09c905411601dc4;92127264.0;1.0;0.0;f;0.0;0.0;50.0;CANCELADO
232698;57597569;145971819a41bdb9c21db58abc80c528;92127264.0;2.0;0.0;f;0.0;1.7;26.0;CANCELADO
232699;57597569;145971819a41bdb9c21db58abc80c528;92127264.0;1.0;5.0;f;0.0;1.7;26.0;CANCELADO
232700;57597569;145971819a41bdb9c21db58abc80c528;92127264.0;3.0;0.0;f;0.0;1.7;26.0;CANCELADO
232701;57597569;fb129cadc77a801c1a820ab4c52b26b9;92127264.0;2.0;2.0;f;0.0;1.8;22.0;CANCELADO
232702;57597569;fb129cadc77a801c1a820ab4c52b26b9;92127264.0;1.0;3.5;f;0.0;1.8;22.0;CANCELADO
