;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
86082;57608391;40d6eb384c524c0ce12349fa81c29257;92127264.0;3.0;7.0;f;0.0;6.5;0.0;APROVADO POR NOTA
86083;57608391;40d6eb384c524c0ce12349fa81c29257;92127264.0;2.0;4.0;f;0.0;6.5;0.0;APROVADO POR NOTA
86084;57608391;40d6eb384c524c0ce12349fa81c29257;92127264.0;1.0;8.5;f;0.0;6.5;0.0;APROVADO POR NOTA
86085;57608391;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;3.0;8.5;f;0.0;8.0;0.0;APROVADO
86086;57608391;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;2.0;7.0;f;0.0;8.0;0.0;APROVADO
86087;57608391;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;1.0;8.4;f;0.0;8.0;0.0;APROVADO
86088;57608391;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;3.0;10.0;f;0.0;7.1;0.0;APROVADO
86089;57608391;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;2.0;5.0;f;0.0;7.1;0.0;APROVADO
86090;57608391;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;1.0;6.2;f;0.0;7.1;0.0;APROVADO
86091;57608391;21d7d1118fecabd38b0d66f671d9bdd7;92127264.0;3.0;7.5;f;0.0;6.3;0.0;APROVADO POR NOTA
86092;57608391;21d7d1118fecabd38b0d66f671d9bdd7;92127264.0;2.0;4.5;f;0.0;6.3;0.0;APROVADO POR NOTA
86093;57608391;21d7d1118fecabd38b0d66f671d9bdd7;92127264.0;1.0;6.8;f;0.0;6.3;0.0;APROVADO POR NOTA
86094;57608391;23fd75b2977b49b4db2678f2a715ba57;92127264.0;3.0;9.5;f;0.0;6.5;0.0;APROVADO POR NOTA
86095;57608391;23fd75b2977b49b4db2678f2a715ba57;92127264.0;2.0;4.0;f;0.0;6.5;0.0;APROVADO POR NOTA
86096;57608391;23fd75b2977b49b4db2678f2a715ba57;92127264.0;1.0;6.1;f;0.0;6.5;0.0;APROVADO POR NOTA
86097;57608391;11954362748d54c9c128b7f145edf007;92127264.0;;;;;;;INDEFERIDO
86098;57608391;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;3.0;9.5;f;0.0;8.5;0.0;APROVADO
86099;57608391;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;2.0;6.7;f;0.0;8.5;0.0;APROVADO
86100;57608391;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;1.0;9.3;f;0.0;8.5;0.0;APROVADO
86101;57608391;8ca3409114db642aaeaebe4c0c0d4443;92127264.0;3.0;9.5;f;0.0;7.8;0.0;APROVADO
86102;57608391;8ca3409114db642aaeaebe4c0c0d4443;92127264.0;2.0;5.5;f;0.0;7.8;0.0;APROVADO
86103;57608391;8ca3409114db642aaeaebe4c0c0d4443;92127264.0;1.0;8.4;f;0.0;7.8;0.0;APROVADO
86104;57608391;8ca3409114db642aaeaebe4c0c0d4443;92127264.0;;;;;;;INDEFERIDO
86105;57608391;b277cb6d1933e991765f43a3089eacd6;92127264.0;2.0;6.5;f;0.0;3.8;0.0;CANCELADO
86106;57608391;b277cb6d1933e991765f43a3089eacd6;92127264.0;1.0;5.0;f;0.0;3.8;0.0;CANCELADO
86107;57608391;b277cb6d1933e991765f43a3089eacd6;92127264.0;3.0;0.0;f;0.0;3.8;0.0;CANCELADO
86108;57608391;317b235fb6a380d0c0f009eab98b75a1;92127264.0;3.0;0.0;f;0.0;1.1;0.0;CANCELADO
86109;57608391;317b235fb6a380d0c0f009eab98b75a1;92127264.0;2.0;0.0;f;0.0;1.1;0.0;CANCELADO
86110;57608391;317b235fb6a380d0c0f009eab98b75a1;92127264.0;1.0;3.2;f;0.0;1.1;0.0;CANCELADO
86111;57608391;76d1a58df7668ea7f09899ef533c797a;92127264.0;3.0;0.0;f;0.0;3.3;0.0;REPROVADO
86112;57608391;76d1a58df7668ea7f09899ef533c797a;92127264.0;2.0;0.0;f;0.0;3.3;0.0;REPROVADO
86113;57608391;76d1a58df7668ea7f09899ef533c797a;92127264.0;1.0;9.9;f;0.0;3.3;0.0;REPROVADO
86114;57608391;69b640cae50edc4b348f31f601e2bd3f;92127264.0;3.0;10.0;f;0.0;6.2;0.0;APROVADO POR NOTA
86115;57608391;69b640cae50edc4b348f31f601e2bd3f;92127264.0;2.0;1.2;t;0.0;6.2;0.0;APROVADO POR NOTA
86116;57608391;69b640cae50edc4b348f31f601e2bd3f;92127264.0;1.0;5.7;f;0.0;6.2;0.0;APROVADO POR NOTA
