;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
521075;57576530;a9d3d9e221caf3b0839aca61fb8ca41b;92127264.0;2.0;6.9;f;0.0;5.8;16.0;APROVADO POR NOTA
521076;57576530;a9d3d9e221caf3b0839aca61fb8ca41b;92127264.0;3.0;5.6;f;0.0;5.8;16.0;APROVADO POR NOTA
521077;57576530;f10d056a56d20e5bc544c1d12301db41;92127264.0;2.0;7.3;f;0.0;6.0;16.0;APROVADO POR NOTA
521078;57576530;f10d056a56d20e5bc544c1d12301db41;92127264.0;3.0;3.6;f;0.0;6.0;16.0;APROVADO POR NOTA
521079;57576530;f10d056a56d20e5bc544c1d12301db41;92127264.0;1.0;7.2;f;0.0;6.0;16.0;APROVADO POR NOTA
521080;57576530;785436fd9e399e6bc12cc2f76a581fab;92127264.0;1.0;9.7;f;0.0;6.1;0.0;CANCELADO
521081;57576530;785436fd9e399e6bc12cc2f76a581fab;92127264.0;2.0;8.5;f;0.0;6.1;0.0;CANCELADO
521082;57576530;785436fd9e399e6bc12cc2f76a581fab;92127264.0;3.0;0.0;f;0.0;6.1;0.0;CANCELADO
521083;57576530;a9dbf8aab17c36b6b00cce6544fe4605;92127264.0;;;;;;;INDEFERIDO
521084;57576530;61c12ee39c8672f3afd1488aef6dd956;92127264.0;1.0;5.6;f;0.0;5.2;4.0;APROVADO POR NOTA
521085;57576530;61c12ee39c8672f3afd1488aef6dd956;92127264.0;2.0;6.5;f;0.0;5.2;4.0;APROVADO POR NOTA
521086;57576530;61c12ee39c8672f3afd1488aef6dd956;92127264.0;3.0;3.5;f;0.0;5.2;4.0;APROVADO POR NOTA
521087;57576530;80e60e64dbe6491ee97e8b9cbf31b579;92127264.0;1.0;4.1;f;0.0;4.0;0.0;CANCELADO
521088;57576530;80e60e64dbe6491ee97e8b9cbf31b579;92127264.0;2.0;3.0;t;0.0;4.0;0.0;CANCELADO
521089;57576530;80e60e64dbe6491ee97e8b9cbf31b579;92127264.0;3.0;3.9;f;0.0;4.0;0.0;CANCELADO
521090;57576530;35a41fdcd22b22af9e0ac8a565a8246a;92127264.0;1.0;5.7;f;0.0;5.0;0.0;APROVADO POR NOTA
521091;57576530;35a41fdcd22b22af9e0ac8a565a8246a;92127264.0;2.0;4.1;f;0.0;5.0;0.0;APROVADO POR NOTA
521092;57576530;35a41fdcd22b22af9e0ac8a565a8246a;92127264.0;3.0;5.1;f;0.0;5.0;0.0;APROVADO POR NOTA
521093;57576530;ffa1e504d02451eaae59e0a66a3bb95b;92127264.0;1.0;9.5;f;0.0;8.3;8.0;APROVADO
521094;57576530;ffa1e504d02451eaae59e0a66a3bb95b;92127264.0;2.0;7.0;f;0.0;8.3;8.0;APROVADO
521095;57576530;ffa1e504d02451eaae59e0a66a3bb95b;92127264.0;3.0;8.3;f;0.0;8.3;8.0;APROVADO
521096;57576530;d531c7e77bd325149ba25393287b693d;92127264.0;1.0;6.8;f;0.0;6.3;2.0;APROVADO POR NOTA
521097;57576530;d531c7e77bd325149ba25393287b693d;92127264.0;2.0;6.0;f;0.0;6.3;2.0;APROVADO POR NOTA
521098;57576530;d531c7e77bd325149ba25393287b693d;92127264.0;3.0;6.0;f;0.0;6.3;2.0;APROVADO POR NOTA
521099;57576530;fc72d8ee796c35244b10adcfa1847eda;92127264.0;1.0;6.7;f;0.0;5.3;0.0;APROVADO POR NOTA
521100;57576530;fc72d8ee796c35244b10adcfa1847eda;92127264.0;2.0;5.8;f;0.0;5.3;0.0;APROVADO POR NOTA
521101;57576530;fc72d8ee796c35244b10adcfa1847eda;92127264.0;3.0;1.6;t;0.0;5.3;0.0;APROVADO POR NOTA
521102;57576530;432e6fa6191228bfe54ab1b03b3789a8;92127264.0;1.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521103;57576530;432e6fa6191228bfe54ab1b03b3789a8;92127264.0;2.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521104;57576530;432e6fa6191228bfe54ab1b03b3789a8;92127264.0;3.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521105;57576530;a9dbf8aab17c36b6b00cce6544fe4605;92127264.0;;;;;;;INDEFERIDO
521106;57576530;5568d7dd6c44175d3f865cdb1dbc29a2;92127264.0;1.0;4.8;f;0.0;2.6;8.0;REPROVADO
521107;57576530;5568d7dd6c44175d3f865cdb1dbc29a2;92127264.0;2.0;3.1;f;0.0;2.6;8.0;REPROVADO
521108;57576530;5568d7dd6c44175d3f865cdb1dbc29a2;92127264.0;3.0;0.0;f;0.0;2.6;8.0;REPROVADO
521109;57576530;ae15bd616d99a6f4618f2045b8dc0076;92127264.0;1.0;;f;0.0;;;EXCLUIDA
521110;57576530;ae15bd616d99a6f4618f2045b8dc0076;92127264.0;2.0;;f;0.0;;;EXCLUIDA
521111;57576530;ae15bd616d99a6f4618f2045b8dc0076;92127264.0;3.0;;f;0.0;;;EXCLUIDA
521112;57576530;3fd258305978d55024b9066e75a89ed4;92127264.0;;;;;;;INDEFERIDO
521113;57576530;93c17fab164b117a44531e09a64c8e4b;92127264.0;;;;;;;DESISTENCIA
521114;57576530;29c131e1fa5dc358c33cf9868d079ca1;92127264.0;2.0;3.2;f;0.0;3.4;0.0;REPROVADO
521115;57576530;29c131e1fa5dc358c33cf9868d079ca1;92127264.0;3.0;0.0;f;0.0;3.4;0.0;REPROVADO
521116;57576530;29c131e1fa5dc358c33cf9868d079ca1;92127264.0;1.0;7.0;f;0.0;3.4;0.0;REPROVADO
521117;57576530;76a56ad613bcbefabd97dea0dc2d3aa9;92127264.0;2.0;0.0;f;0.0;0.0;40.0;REPROVADO POR MÉDIA E POR FALTAS
521118;57576530;76a56ad613bcbefabd97dea0dc2d3aa9;92127264.0;3.0;0.0;f;0.0;0.0;40.0;REPROVADO POR MÉDIA E POR FALTAS
521119;57576530;76a56ad613bcbefabd97dea0dc2d3aa9;92127264.0;1.0;0.0;f;0.0;0.0;40.0;REPROVADO POR MÉDIA E POR FALTAS
521120;57576530;8767a1fa713a27cf2e7b5a6ce59053a7;92127264.0;1.0;;f;0.0;;;TRANCADO
521121;57576530;8767a1fa713a27cf2e7b5a6ce59053a7;92127264.0;2.0;;f;0.0;;;TRANCADO
521122;57576530;8767a1fa713a27cf2e7b5a6ce59053a7;92127264.0;3.0;;f;0.0;;;TRANCADO
521123;57576530;882b1f91339374b8c05d0dde314844bb;92127264.0;1.0;;f;0.0;;;TRANCADO
521124;57576530;882b1f91339374b8c05d0dde314844bb;92127264.0;2.0;;f;0.0;;;TRANCADO
521125;57576530;882b1f91339374b8c05d0dde314844bb;92127264.0;3.0;;f;0.0;;;TRANCADO
521126;57576530;e9cabc6ba7df7c593437a89c4224e11a;92127264.0;1.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521127;57576530;e9cabc6ba7df7c593437a89c4224e11a;92127264.0;2.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521128;57576530;e9cabc6ba7df7c593437a89c4224e11a;92127264.0;3.0;0.0;f;0.0;0.0;50.0;REPROVADO POR MÉDIA E POR FALTAS
521129;57576530;a9dbf8aab17c36b6b00cce6544fe4605;92127264.0;1.0;8.0;f;0.0;5.6;0.0;APROVADO POR NOTA
521130;57576530;a9dbf8aab17c36b6b00cce6544fe4605;92127264.0;2.0;5.3;f;0.0;5.6;0.0;APROVADO POR NOTA
521131;57576530;a9dbf8aab17c36b6b00cce6544fe4605;92127264.0;3.0;0.0;t;0.0;5.6;0.0;APROVADO POR NOTA
521132;57576530;ce40965bf5c874a683b8c9dc45e03115;92127264.0;1.0;6.5;f;0.0;6.0;0.0;APROVADO POR NOTA
521133;57576530;ce40965bf5c874a683b8c9dc45e03115;92127264.0;2.0;5.0;f;0.0;6.0;0.0;APROVADO POR NOTA
521134;57576530;ce40965bf5c874a683b8c9dc45e03115;92127264.0;3.0;2.5;t;0.0;6.0;0.0;APROVADO POR NOTA
521135;57576530;8617548982a251170019500fbe5ebea9;92127264.0;;;;;;;DESISTENCIA
521136;57576530;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264.0;1.0;6.3;f;0.0;3.9;0.0;REPROVADO
521137;57576530;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264.0;2.0;5.5;f;0.0;3.9;0.0;REPROVADO
521138;57576530;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264.0;3.0;0.0;f;0.0;3.9;0.0;REPROVADO
521139;57576530;1ea845bec856c74ecee4c9aa5150379a;92127264.0;1.0;3.5;f;0.0;3.0;0.0;CANCELADO
521140;57576530;1ea845bec856c74ecee4c9aa5150379a;92127264.0;2.0;3.4;f;0.0;3.0;0.0;CANCELADO
521141;57576530;1ea845bec856c74ecee4c9aa5150379a;92127264.0;3.0;2.0;f;0.0;3.0;0.0;CANCELADO
521142;57576530;a109022fb57e840c115b0f5bb04dc7f3;92127264.0;1.0;;f;0.0;;;TRANCADO
521143;57576530;a109022fb57e840c115b0f5bb04dc7f3;92127264.0;2.0;;f;0.0;;;TRANCADO
521144;57576530;a109022fb57e840c115b0f5bb04dc7f3;92127264.0;3.0;;f;0.0;;;TRANCADO
521145;57576530;b12f0f1730d8f89754106348d1bc74df;92127264.0;;;;;;;INDEFERIDO
