;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
85651;57608385;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;3.0;8.5;f;0.0;8.0;0.0;APROVADO
85652;57608385;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;2.0;7.0;f;0.0;8.0;0.0;APROVADO
85653;57608385;eb6bb1063f99fbb5c55383f4c76367d7;92127264.0;1.0;8.4;f;0.0;8.0;0.0;APROVADO
85654;57608385;11954362748d54c9c128b7f145edf007;92127264.0;;;;;;;INDEFERIDO
85655;57608385;1f099e921bfb020536f9b11bdc2d5f52;92127264.0;3.0;8.5;f;0.0;6.7;0.0;APROVADO POR NOTA
85656;57608385;1f099e921bfb020536f9b11bdc2d5f52;92127264.0;2.0;4.5;f;0.0;6.7;0.0;APROVADO POR NOTA
85657;57608385;1f099e921bfb020536f9b11bdc2d5f52;92127264.0;1.0;7.0;f;0.0;6.7;0.0;APROVADO POR NOTA
85658;57608385;b277cb6d1933e991765f43a3089eacd6;92127264.0;2.0;6.5;f;0.0;3.8;0.0;CANCELADO
85659;57608385;b277cb6d1933e991765f43a3089eacd6;92127264.0;1.0;5.0;f;0.0;3.8;0.0;CANCELADO
85660;57608385;b277cb6d1933e991765f43a3089eacd6;92127264.0;3.0;0.0;f;0.0;3.8;0.0;CANCELADO
85661;57608385;145971819a41bdb9c21db58abc80c528;92127264.0;;;;;;;INDEFERIDO
85662;57608385;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;3.0;9.5;f;0.0;8.5;0.0;APROVADO
85663;57608385;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;2.0;6.7;f;0.0;8.5;0.0;APROVADO
85664;57608385;f7551a49f55aa01e91a07a8dc82653b9;92127264.0;1.0;9.3;f;0.0;8.5;0.0;APROVADO
85665;57608385;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;3.0;10.0;f;0.0;7.1;0.0;APROVADO
85666;57608385;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;2.0;5.0;f;0.0;7.1;0.0;APROVADO
85667;57608385;fd0c76b59b7ee42c4443c044c4c00575;92127264.0;1.0;6.2;f;0.0;7.1;0.0;APROVADO
85668;57608385;317b235fb6a380d0c0f009eab98b75a1;92127264.0;2.0;0.0;f;0.0;1.1;0.0;CANCELADO
85669;57608385;317b235fb6a380d0c0f009eab98b75a1;92127264.0;1.0;3.2;f;0.0;1.1;0.0;CANCELADO
85670;57608385;317b235fb6a380d0c0f009eab98b75a1;92127264.0;3.0;0.0;f;0.0;1.1;0.0;CANCELADO
85671;57608385;76d1a58df7668ea7f09899ef533c797a;92127264.0;3.0;0.0;f;0.0;3.3;0.0;REPROVADO
85672;57608385;76d1a58df7668ea7f09899ef533c797a;92127264.0;2.0;0.0;f;0.0;3.3;0.0;REPROVADO
85673;57608385;76d1a58df7668ea7f09899ef533c797a;92127264.0;1.0;9.9;f;0.0;3.3;0.0;REPROVADO
85674;57608385;69b640cae50edc4b348f31f601e2bd3f;92127264.0;3.0;10.0;f;0.0;6.2;0.0;APROVADO POR NOTA
85675;57608385;69b640cae50edc4b348f31f601e2bd3f;92127264.0;2.0;1.5;t;0.0;6.2;0.0;APROVADO POR NOTA
85676;57608385;69b640cae50edc4b348f31f601e2bd3f;92127264.0;1.0;5.7;f;0.0;6.2;0.0;APROVADO POR NOTA
85677;57608385;11954362748d54c9c128b7f145edf007;92127264.0;3.0;7.2;f;0.0;5.1;0.0;APROVADO POR NOTA
85678;57608385;11954362748d54c9c128b7f145edf007;92127264.0;2.0;4.5;f;0.0;5.1;0.0;APROVADO POR NOTA
85679;57608385;11954362748d54c9c128b7f145edf007;92127264.0;1.0;3.5;f;0.0;5.1;0.0;APROVADO POR NOTA
85680;57608385;21d7d1118fecabd38b0d66f671d9bdd7;92127264.0;3.0;7.5;f;0.0;6.3;0.0;APROVADO POR NOTA
